review,label
"Fresh: Absolutely. The smell of the strawberries was instant, strong and tasted sweet.Value: When I purchased it on Amazon Fresh it was $2.97, in my opinion that price and lower is a good deal for summer prices.Vendor: My strawberries came in the Driscoll container.Overall, the value was worth purchasing strawberries and I would totally recommend ordering via Amazon Fresh during the summer. So far I have purchased 7 or 8 packs this summer and have not had an issue. Wash thoroughly and enjoy. I hope the picture of the fruit helps in your decision.",0
Earlier this year the strawberries were a great value for the price point but now are cheaper than when they were in season. It's pretty obvious at this time why that is since the last 3 orders I have made for them over the past month and a half have had the strawberries coming covered in mold. Even after disposing of the obvious bad ones the entire batch goes bad within 2 to 3 days. Absolutely not worth anyone's time nor money. Terrible quality control.,0
"Each berry looked like it was created just for me. Great size, big but not too big. Succulent. All mine. Always surprised with the quality and freshness of produce Amazon provides.",0
"Obvious:  If u like iceberg lettuce, you'll like this product.  It arrived very fresh, which is great, and I'll probably buy again.  But I wd definitely pass up this small head in a supermarket.",1
I was very surprised how quickly this went bad. I'm not sure I'll be ordering things like this from Amazon again.,2
"I've bought these several times and overall I like them, but it's a total toss-up. They send whatever available brand they have from California, Georgia or Florida. Sometimes they've been delicious, sometimes they're green, within the same season.",0
WILL ORDER MORE!,1
Yum,0
"I grew up close to the Adriatic See and know something about fish. The salmon we had yesterday was not what I expected. The package was leaking which was not a good sign to start with. Fish smelled “fishy” (NOT a sign of any fresh fish), had unappealing dry texture. When cooked, even my cat didn’t want to sample it . Will not buy again",2
Eat Love strawberries,0
"I was absolutely upset when I received these strawberries. Not one was salvageable, they were all soft and had begun to grow mold in the middle. Very disappointed with the person that actually picked out this container of strawberries.",0
I will keep on buying this salmon on my amazon fresh!They come super fresh and nicely packed.The don’t have any strong smells and they taste great,1
Washed them and ate them as soon as I got them. They were perfect!,0
"There were a couple of molded berries in the bunch. Not an enormous problem, but would not have bought that container from a store.",0
"Out of the 11 limes I had bought and squeezed with a lime squeeze, I got 1/2 cup. They were so bad. No juice. Some had brown spots inside. Never again will I buy produce for Amazon Fresh",2
Not as sweet as last batch! But very good. It’s early in the season - probably.,0
I wouldn’t buy again. They were rotten,2
These strawberries were perfect!  I was so skeptical to order fresh produce online but whoever the picker was I couldn't have done a better job myself. There was literally one strawberry that was slightly bruised. Impressive! I will order more,1
"Love m! Great taste, they go in my yoghurt and boom nice flavor…",0
"The berries were fresh but hardly ripe at all, at least half of each one is light yellow green. You would think whoever picks orders would choose good produce and send ripe berries, but no. So value for money is really bad since half can’t be eaten or used.",0
"It arrived fresh, sweet, juicy & crunchy! Will buy again",1
Bananas were a full green (no yellow peaking out) when we got them and when they finally ripened it was bad. Black almost instantly. We were lucky to get 2 out of them. Wasted purchase. Never again!,2
Not in season . nkg dnohgh over all ok,0
Already moldy,0
My sons loved this product and will definitely be purchasing more indeed,1
The strawberries were beautiful and really fresh. They tasted great too!,0
Avocados super hard will not buy again,2
These are always moldy. Every single time. I stopped ordering them a while ago. Recently ordered again and they again arrived moldy. I won't order again,2
